open_time,open,high,low,close,volume,quote_asset_vol,trade_num,taker_buy_base_vol,taker_buy_quote_vol
2020-09-18 09:00:00,4.9638,8.764,4.66,6.8914,135791137.0,864645134.3571,1423925.0,69106458.0,440361177.3085
2020-09-19 09:00:00,6.8918,7.5227,5.2368,5.7311,106389752.0,687012171.0178,1428119.0,52108812.0,337411444.7611
2020-09-20 09:00:00,5.7321,6.09,4.6272,5.2313,90765939.0,477245747.8036,1133875.0,43572447.0,229366653.6786
2020-09-21 09:00:00,5.231,5.6758,4.07,4.2532,110039120.0,513374468.525,1002796.0,53324549.0,248856174.1679
2020-09-22 09:00:00,4.2637,4.56,3.7029,3.9101,98557117.0,400575226.3121,937128.0,48454392.0,197001291.831
2020-09-23 09:00:00,3.912,5.3343,3.901,4.3829,141742645.0,642861065.0727,1275960.0,72811246.0,330508395.2771
2020-09-24 09:00:00,4.383,5.3,4.2517,5.1553,95798055.0,467962170.601,934663.0,48806382.0,238667917.4472
2020-09-25 09:00:00,5.1503,5.5608,4.73,4.9089,64952833.0,332296224.1373,757063.0,32060512.0,164205784.2655
2020-09-26 09:00:00,4.909,4.999,4.6806,4.873,38207202.0,185311161.2231,533667.0,18628813.0,90433774.1722
2020-09-27 09:00:00,4.8701,5.2183,4.6807,4.8502,31796723.0,156065941.5811,425814.0,15127874.0,74311845.2576
2020-09-28 09:00:00,4.852,4.96,4.1758,4.256,32567949.0,148349930.0076,454861.0,14691003.0,66953574.7729
2020-09-29 09:00:00,4.2544,4.4189,4.1229,4.3884,26454732.0,112683808.5644,266688.0,12909754.0,55038196.8322
2020-09-30 09:00:00,4.3883,4.3885,3.9511,4.1604,23432442.0,96596004.8809,236569.0,10941805.0,45099002.563
2020-10-01 09:00:00,4.1628,4.5185,3.9225,4.2392,39670118.0,167446646.1709,402629.0,19217814.0,81203992.5661
2020-10-02 09:00:00,4.2429,4.2429,3.5602,3.894,33521844.0,130428108.9849,323700.0,15905441.0,61861857.9253
2020-10-03 09:00:00,3.8922,4.1217,3.831,3.9012,18960474.0,74582687.2676,192287.0,9106496.0,35846777.1198
2020-10-04 09:00:00,3.9035,3.948,3.6054,3.7255,23181609.0,87164793.6883,259560.0,11062453.0,41623877.2812
2020-10-05 09:00:00,3.7225,3.7958,3.18,3.3233,35146506.0,121282606.5746,316964.0,16826038.0,58061261.3528
2020-10-06 09:00:00,3.3234,3.3424,2.6211,2.7109,63109461.0,189162386.0582,488153.0,30359893.0,91048047.94
2020-10-07 09:00:00,2.7093,2.995,2.456,2.9558,74719910.0,202625859.702,605413.0,37915764.0,103083181.4183
2020-10-08 09:00:00,2.958,3.4623,2.6352,3.3501,76651161.0,234795402.3467,720775.0,39860184.0,122333279.9542
2020-10-09 09:00:00,3.3495,3.6013,3.175,3.3806,46834530.0,158124503.1264,497757.0,23417418.0,79127305.3615
2020-10-10 09:00:00,3.3819,3.6607,3.2643,3.2959,33319109.0,113971676.2849,353665.0,16409689.0,56207071.2985
2020-10-11 09:00:00,3.2956,3.4521,3.1813,3.3624,26061619.0,86592896.1653,262820.0,13077137.0,43482251.2585
2020-10-12 09:00:00,3.3612,3.6016,3.281,3.4572,28191393.0,96727041.7862,270481.0,14083603.0,48351353.2439
2020-10-13 09:00:00,3.4567,3.5013,3.293,3.354,17837574.0,60754764.583,183430.0,8598885.0,29317432.5401
2020-10-14 09:00:00,3.3536,3.4368,2.9706,3.109,29895556.0,95850529.8645,271156.0,14063808.0,45123660.6499
2020-10-15 09:00:00,3.109,3.1669,2.9112,3.0771,28135432.0,85791227.2012,276559.0,14375552.0,43865537.9956
2020-10-16 09:00:00,3.0764,3.3647,2.874,3.0404,40724194.0,128386983.8114,348883.0,20364842.0,64282367.3915
2020-10-17 09:00:00,3.0414,3.119,2.9718,3.053,16255664.0,49426888.6906,159068.0,8418980.0,25612787.2755
2020-10-18 09:00:00,3.0524,3.2834,3.0415,3.2732,15958642.0,50369178.49,159909.0,8385578.0,26482956.382
2020-10-19 09:00:00,3.2713,3.28,3.11,3.1687,14705745.0,47051197.0747,151682.0,7371881.0,23590255.9265
2020-10-20 09:00:00,3.1687,3.189,2.8117,2.8587,22572765.0,66906248.7238,229213.0,11270109.0,33446048.5691
2020-10-21 09:00:00,2.8581,3.0936,2.8397,2.9385,25361712.0,75582140.0941,266025.0,12912761.0,38494601.836
