open_time,open,high,low,close,volume,quote_asset_vol,trade_num,taker_buy_base_vol,taker_buy_quote_vol
2022-02-10 09:00:00,8.22,8.59,7.667,7.966,3610297.9,29469042.6615,129318.0,1654753.0,13545697.266
2022-02-11 09:00:00,7.959,8.006,6.901,7.135,2148965.3,16266379.9385,78585.0,943613.6,7155667.3738
2022-02-12 09:00:00,7.135,7.609,6.937,7.372,2216649.9,16273758.0686,75311.0,1026438.5,7539585.5676
2022-02-13 09:00:00,7.372,7.595,6.763,7.073,1755881.7,12717292.5691,58366.0,861057.9,6236622.7114
2022-02-14 09:00:00,7.07,7.152,6.652,6.929,1532875.0,10504873.994,53015.0,739090.6,5067830.8234
2022-02-15 09:00:00,6.929,7.479,6.816,7.433,1416315.6,10124935.6816,44935.0,707974.5,5064275.8865
2022-02-16 09:00:00,7.433,7.738,6.979,7.323,2230572.8,16314898.7438,56569.0,1046300.7,7670235.7393
2022-02-17 09:00:00,7.315,7.422,6.281,6.501,2385503.9,16396166.4075,58674.0,1043575.2,7181438.3507
2022-02-18 09:00:00,6.503,6.717,6.2,6.361,1516937.8,9821480.9714,36667.0,742906.0,4812248.9528
2022-02-19 09:00:00,6.351,6.449,5.98,6.193,1114011.6,6916034.0144,25049.0,506399.7,3142453.5405
2022-02-20 09:00:00,6.193,6.212,5.62,5.734,1433438.3,8333029.5876,29931.0,691715.9,4023750.938
2022-02-21 09:00:00,5.734,6.039,5.161,5.214,2337421.9,13220400.0593,44643.0,1114121.0,6304880.4631
2022-02-22 09:00:00,5.214,5.56,5.035,5.52,2268554.3,12085440.7326,40301.0,1111538.2,5932163.5671
2022-02-23 09:00:00,5.524,5.881,5.369,5.392,2115635.1,11835993.5004,34696.0,963708.8,5391791.0697
2022-02-24 09:00:00,5.394,5.507,4.62,5.435,4459314.0,22459695.4588,81495.0,2110229.3,10615742.8204
2022-02-25 09:00:00,5.436,5.739,5.225,5.686,2627750.5,14401203.3469,45621.0,1398929.4,7668577.0888
2022-02-26 09:00:00,5.688,5.847,5.547,5.695,2388566.5,13604800.684,45642.0,1271329.7,7238736.944
2022-02-27 09:00:00,5.692,6.341,5.422,5.742,10380281.1,62017888.1345,166439.0,5078006.0,30335327.7563
2022-02-28 09:00:00,5.742,6.478,5.51,6.361,9104298.8,54106796.8728,163188.0,4601104.2,27346386.5033
2022-03-01 09:00:00,6.361,6.862,6.277,6.675,6329664.4,41795999.2326,134922.0,3119002.6,20609652.7376
2022-03-02 09:00:00,6.674,6.708,6.299,6.405,4209564.8,27350664.6137,96215.0,2096865.7,13627567.3587
2022-03-03 09:00:00,6.406,6.452,5.863,6.033,3371765.2,20755613.5711,66467.0,1649998.8,10159950.3323
2022-03-04 09:00:00,6.035,6.249,5.613,5.654,4245107.7,25174665.5742,89304.0,2010068.9,11928842.526
2022-03-05 09:00:00,5.654,5.992,5.491,5.83,6805461.6,39639925.4096,126937.0,3352770.7,19526169.9235
2022-03-06 09:00:00,5.828,5.938,5.536,5.597,4278991.5,24440606.316,88086.0,2159984.1,12336894.4533
2022-03-07 09:00:00,5.597,5.944,5.45,5.643,5864469.5,33300248.1759,114042.0,2791681.9,15841331.7154
2022-03-08 09:00:00,5.641,5.91,5.612,5.767,2935895.9,16899004.1205,69892.0,1430956.8,8234507.8596
2022-03-09 09:00:00,5.772,6.123,5.728,6.046,3076087.8,18369839.2581,62544.0,1474945.5,8808088.8598
2022-03-10 09:00:00,6.046,6.152,5.493,5.785,5483244.7,31771119.5379,100391.0,2750738.7,15940908.8765
2022-03-11 09:00:00,5.785,5.812,5.516,5.634,3287798.1,18563549.1861,59757.0,1564537.7,8821819.6592
2022-03-12 09:00:00,5.634,5.735,5.537,5.569,1773256.9,9994614.4095,37771.0,860601.7,4846480.2786
2022-03-13 09:00:00,5.569,5.64,5.277,5.303,2457305.2,13464570.0653,46988.0,1165967.0,6385416.0125
2022-03-14 09:00:00,5.302,5.455,5.183,5.371,3050898.7,16221364.3351,48157.0,1433736.7,7619828.0908
2022-03-15 09:00:00,5.37,5.383,5.126,5.275,2511147.8,13152607.0071,39649.0,1176733.5,6158146.9121
2022-03-16 09:00:00,5.274,5.536,5.188,5.514,3666208.7,19550122.664,58965.0,1765156.2,9412184.8753
2022-03-17 09:00:00,5.514,5.786,5.464,5.625,4891860.6,27495247.0527,74241.0,2384228.3,13394216.2494
